# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.885132005558129,5.011504728891811,-7.423251994587744,0,2.0,-0.4566079997818602,180.0,0.0,0.08061405714381516
 0.08814866672559674,1.8928370696049406,5.01050083598281,-7.423251994587744,0.17629733345119347,2.0,-0.4566079997818602,-179.99289397834343,-5.5815303706954085,0.5873832987587072
 0.12444003369415393,1.9004839703722798,5.0094770148903205,-7.625813361516799,0.24888006738830787,2.0,-0.4623645691903887,-179.97157703549698,-7.3530568216533485,1.2825744242394954
 0.15213783989750937,1.90807315774001,5.008433447589766,-7.8294769043652135,0.30427567979501874,2.0,-0.4681369163860433,-179.936052537653,-8.8155350875638,2.140973819024891
 0.17536392639588924,1.9156050815879941,5.0073703160565755,-8.034227284838474,0.3507278527917785,2.0,-0.4739223327584061,-179.88632609454157,-10.111960050470772,3.140407092965169
 0.19571814612119218,1.9230801917960945,5.006287802266172,-8.240048341559241,0.3914362922423843,1.9999999999999973,-0.47971799234387463,-179.82240555854446,-11.301844518431253,4.266955669362342
 0.21402265667657885,1.930498938244174,5.005186088193979,-8.446923073842205,0.42804531335315765,2.0,-0.4855209503434899,-179.74430102345525,-12.41687686475564,5.51093828265917
 0.23076684720037516,1.937861770812096,5.004065355815425,-8.654833625776192,0.46153369440075026,2.0,-0.49132814184602186,-179.65202482288552,-13.47625639158226,6.86516313788843
 0.24627023618484356,1.945169139379723,5.002925787105933,-8.86376127066932,0.49254047236968707,2.0,-0.49713638024762963,-179.545591528317,-14.492598583923165,8.324037047011092
 0.26075522475893315,1.9524214938269175,5.001767564040929,-9.073686395566314,0.5215104495178662,1.9999999999999962,-0.502942356263971,-179.42501794680075,-15.474667632518148,9.88305851282582
 0.27438408553345367,1.959619284033543,5.000590868595835,-9.284588486261883,0.5487681710669072,2.0,-0.5087426366864406,-179.290323118303,-16.42880205310317,11.538505607022081
 0.287279586101034,1.966762959879462,4.9993958827460805,-9.49644611246234,0.5745591722020679,2.0,-0.5145336639051287,-179.14152831269863,-17.359725082961475,13.287232054556464
 0.29953731484526386,1.9738529712445372,4.998182788467088,-9.709236913603684,0.5990746296905276,2.0,-0.5203117545479531,-178.97865702641224,-18.27103611688614,15.126527708243618
 0.31123345893837767,1.9808897680086317,4.996951767734284,-9.922937584757271,0.6224669178767553,2.0000000000000093,-0.526073099844403,-178.80173497870814,-19.16552432610641,17.054019468935252
 0.32242993208815385,1.9878738000516079,4.995703002523093,-10.137523863275904,0.6448598641763077,2.0,-0.5318137646187111,-178.61079010762845,-20.045377132213066,19.06759874418177
 0.3331778791577351,1.9948055172533294,4.994436674808939,-10.352970515682726,0.6663557583154702,2.0,-0.5375296874631991,-178.40585256558197,-20.91232362708434,21.165366959438355
 0.3435201449648554,2.0016853694936585,4.993152966567248,-10.569251325278552,0.6870402899297108,2.0,-0.5432166810045641,-178.1869547145822,-21.767736050857895,23.345593726217203
 0.35349305874786807,2.0085138066524575,4.991852059773446,-10.786339080165135,0.7069861174957361,2.0,-0.5488704320006038,-177.9541311211374,-22.61270340728701,25.606684117024574
 0.3631277529245123,2.0152912786095905,4.990534136402956,-11.004205562001507,0.7262555058490248,2.0000000000000115,-0.554486501867784,-177.70741855079194,-23.448085955282707,27.947152640452746
 0.3724511567010424,2.022018235244919,4.9891993784312065,-11.222821535149391,0.7449023134020849,2.0,-0.5600603283246955,-177.44685596232068,-24.274556386255146,30.36560224313476
 0.3814867575281572,2.0286951264383073,4.987847967833619,-11.442156736910883,0.7629735150563145,2.0,-0.5655872250928459,-177.17248450157678,-25.092631316608443,32.860707149046846
 0.3902551934986683,2.035322402069617,4.986480086585621,-11.662179867942205,0.7805103869973367,2.0,-0.5710623846172229,-176.88434749499464,-25.902695896494716,35.43119867371115
 0.3987747204564415,2.0419005120187115,4.985095916662636,-11.882858583911394,0.7975494409128832,2.0,-0.5764808788598467,-176.58249044274774,-26.705023140616404,38.07585337685322
 0.4070615847864672,2.0484299061654534,4.983695640040089,-12.10415948760788,0.8141231695729344,1.9999999999999867,-0.5818376614959887,-176.2669610115638,-27.49978940848463,40.793483076940305
 0.41513032419136525,2.054911034389706,4.982279438693406,-12.326048122034518,0.8302606483827305,2.0,-0.5871275702616756,-175.93780902719786,-28.287086882524903,43.58292636544103
 0.4229940127780458,2.0613443465713313,4.980847494598013,-12.54848896430307,0.8459880255560916,2.0,-0.592345329332385,-175.5950864665638,-29.06693376402017,46.443041341925195
 0.4306644625751223,2.0677302925901926,4.979399989729334,-12.771445420494935,0.8613289251502447,2.0000000000000147,-0.597485552019495,-175.23884744952701,-29.83928265512851,49.3726993536085
 0.43815239060031314,2.074069322326153,4.977937106062795,-12.994879821339861,0.8763047812006265,2.0000000000000147,-0.6025427441800152,-174.8691482303578,-30.60402756614189,52.37077956845234
 0.44546755842225494,2.080361885659075,4.976459025573819,-13.218753419013522,0.8909351168445101,2.0,-0.6075113072319301,-174.48604718884866,-31.361009763581503,55.43616424703535
 0.45261888956390756,2.086608432468821,4.974965930237833,-13.443026384769494,0.9052377791278153,2.0,-0.6123855425474637,-174.08960482109507,-32.11002277710671,58.56773460458853
 0.4596145689071265,2.092809412635255,4.97345800203026,-13.66765780782159,0.9192291378142532,2.0,-0.6171596548333623,-173.67988372994262,-32.85081663271195,61.76436717613793
